,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,JAPAN,"Famous Dex",820145,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
33,ATM,"J. Cole",816956,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
34,"Love Lies (with Normani)",Khalid,797145,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
35,Famous,"Mason Ramsey",771079,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
36,Motiv8,"J. Cole",760266,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
37,"Ric Flair Drip (& Metro Boomin)",Offset,752175,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
38,"Playinwitme (feat. Kehlani)",KYLE,742161,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
39,"Lift Yourself","Kanye West",724515,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
40,"I Fall Apart","Post Malone",724033,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
41,"One Kiss (with Dua Lipa)","Calvin Harris",722930,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
42,"Powerglide (feat. Juicy J)","Rae Sremmurd",717492,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
43,"The Middle",Zedd,711991,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
44,"Be Careful","Cardi B",679394,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
45,"1985 - Intro to “The Fall Off”","J. Cole",666643,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
46,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",633563,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
47,Moonlight,XXXTENTACION,616883,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
48,Mine,Bazzi,612360,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
49,Photograph,"J. Cole",604264,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
50,FRIENDS,Marshmello,591661,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
51,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",587412,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
52,"Stir Fry",Migos,556755,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
53,"All The Stars (with SZA)","Kendrick Lamar",544696,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
54,Esskeetit,"Lil Pump",485666,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
55,Nevermind,"Dennis Lloyd",471977,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
56,Chun-Li,"Nicki Minaj",463041,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
57,"XO Tour Llif3","Lil Uzi Vert",460068,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
58,Congratulations,"Post Malone",455375,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
59,"Ye vs. the People (starring TI as the People)","Kanye West",455285,https://open.spotify.com/track/69b0SDYOymaqYwm3la237H
60,"Red Roses (feat. Landon Cube)","Lil Skies",453187,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
61,BRACKETS,"J. Cole",452952,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
62,"Remind Me to Forget",Kygo,439294,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
63,"The Cut Off (feat. kiLL edward)","J. Cole",436973,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
64,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,432439,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
65,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",431665,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
66,"In My Blood","Shawn Mendes",425101,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
67,Youngblood,"5 Seconds of Summer",424432,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
68,"Window Pain - Outro","J. Cole",418733,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe
69,Delicate,"Taylor Swift",417621,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
70,"lovely (with Khalid)","Billie Eilish",413422,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
71,"I Wanna Know (feat. Bea Miller)",NOTD,411000,https://open.spotify.com/track/2og9I9rQwr2XdTLJUupfT1
72,Tequila,"Dan + Shay",403688,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
73,"Jocelyn Flores",XXXTENTACION,401429,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
74,"Wasted Times","The Weeknd",397797,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
75,"Bartier Cardi (feat. 21 Savage)","Cardi B",390275,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
76,changes,XXXTENTACION,387290,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
77,"I Do (feat. SZA)","Cardi B",383387,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
78,"Drip (feat. Migos)","Cardi B",380271,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
79,Everyday,Logic,379366,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
80,HUMBLE.,"Kendrick Lamar",379237,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
81,"Plain Jane","A$AP Ferg",377910,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
82,"FRIENDS (feat. kiLL edward)","J. Cole",377636,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0
83,"Young Dumb & Broke",Khalid,376769,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
84,"Nowadays (feat. Landon Cube)","Lil Skies",375839,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
85,Beautiful,Bazzi,375354,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
86,"Bounce Out With That","YBN Nahmir",367963,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
87,"Outside Today","YoungBoy Never Broke Again",365925,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
88,"Bodak Yellow","Cardi B",362527,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
89,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",362527,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
90,X,"Nicky Jam",362325,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
91,goosebumps,"Travis Scott",361630,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,358251,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
93,"Pray For Me (with Kendrick Lamar)","The Weeknd",356656,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
94,"Never Be the Same","Camila Cabello",354627,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
95,Somebody,"The Chainsmokers",351320,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
96,"LOVE. FEAT. ZACARI.","Kendrick Lamar",345229,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
97,"Havana (feat. Young Thug)","Camila Cabello",345005,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
98,"Once an Addict - Interlude","J. Cole",344791,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr
99,Heaven,"Kane Brown",344645,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
100,"Let Me",ZAYN,342183,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
101,"Like I Do","David Guetta",341273,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
102,"You Make It Easy","Jason Aldean",340120,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
103,"Te Boté - Remix","Nio Garcia",340040,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
104,1950,"King Princess",337031,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
105,"Bank Account","21 Savage",336983,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
106,Location,Khalid,336360,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
107,Betrayed,"Lil Xan",335296,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
108,"BUTTERFLY EFFECT","Travis Scott",334912,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
109,"Say Something (feat. Chris Stapleton)","Justin Timberlake",324125,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
110,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",312981,https://open.spotify.com/track/0KmgnnbSO6Iqye27Rdtv13
111,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",311319,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
112,"No Limit",G-Eazy,310762,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
113,MotorSport,Migos,307986,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
114,IDGAF,"Dua Lipa",307114,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
115,"Marry Me","Thomas Rhett",304740,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
116,1-800-273-8255,Logic,303536,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
117,"Finesse - Remix; feat. Cardi B","Bruno Mars",299339,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
118,"Ring (feat. Kehlani)","Cardi B",298950,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
119,"Sky Walker (feat. Travis Scott)",Miguel,293781,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
120,2002,Anne-Marie,292831,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
121,Unforgettable,"French Montana",292425,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
122,"New Rules","Dua Lipa",291968,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
123,"Let You Down",NF,285245,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
124,"Creeping (feat. Rich the Kid)","Lil Skies",284793,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
125,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,283631,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
126,"Go Flex","Post Malone",282001,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
127,Perfect,"Ed Sheeran",280521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,"I Get the Bag (feat. Migos)","Gucci Mane",279251,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
129,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",279185,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
130,"All Girls Are The Same","Juice WRLD",279177,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
131,Thunder,"Imagine Dragons",277928,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
132,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",275728,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
133,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",274449,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
134,"No Role Modelz","J. Cole",271241,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
135,"Try Me","The Weeknd",267853,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
136,Familiar,"Liam Payne",267824,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
137,GOTTI,6ix9ine,266771,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
138,"Wanted You (feat. Lil Uzi Vert)",NAV,265004,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
139,Silence,Marshmello,264428,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
140,"Sorry Not Sorry","Demi Lovato",263003,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
141,"White Iverson","Post Malone",262214,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
142,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",261021,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
143,"Body Like A Back Road","Sam Hunt",257517,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
144,"Everybody Dies In Their Nightmares",XXXTENTACION,256716,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
145,"Pineapple (feat. Gucci Mane & Quavo)","Ty Dolla $ign",256603,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
146,"Best Life (feat. Chance The Rapper)","Cardi B",256381,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
147,Narcos,Migos,254353,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
148,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",254030,https://open.spotify.com/track/3qKCDFZp192KBEEtFj7fDa
149,"One Number Away","Luke Combs",252171,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
150,Unforgettable,"Thomas Rhett",251356,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
151,DNA.,"Kendrick Lamar",251295,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
152,"Wake Me Up - Radio Edit",Avicii,250614,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
153,"44 More",Logic,247723,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
154,Believer,"Imagine Dragons",247203,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
155,"Guatemala (feat. Slim Jxmmi) - From Swaecation","Rae Sremmurd",247143,https://open.spotify.com/track/6sTDhYVVXU3HSDuG7mBLRU
156,"A$AP Forever (feat. Moby)","A$AP Rocky",246663,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
157,"Rubbin off the Paint","YBN Nahmir",245383,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
158,"When It Rains It Pours","Luke Combs",245087,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
159,"Shape of You","Ed Sheeran",240677,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
160,"Chasing Fire",Lauv,240280,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
161,"Lemon (feat. Drake) - Drake Remix",N.E.R.D,240117,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
162,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,239726,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
163,"I Like Me Better",Lauv,238725,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
164,"Losin Control",Russ,237924,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
165,Paramedic!,"SOB X RBE",235178,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
166,"Love Galore (feat. Travis Scott)",SZA,234310,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
167,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",233485,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
168,"X (with 2 Chainz & Saudi)","ScHoolboy Q",233224,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
169,Redbone,"Childish Gambino",232724,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
170,"Barbie Tingz","Nicki Minaj",230981,https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu
171,Passionfruit,Drake,230028,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
172,Wolves,"Selena Gomez",229965,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
173,"What Ifs (feat. Lauren Alaina)","Kane Brown",224804,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
174,"Rewrite The Stars","Zac Efron",224154,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
175,"Feel It Still","Portugal. The Man",224079,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
176,Flames,"David Guetta",224064,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
177,"Singles You Up","Jordan Davis",223370,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
178,"Wish (feat. Trippie Redd)",Diplo,223141,https://open.spotify.com/track/0HriJqzc3lu73JzL2pS1sD
179,"Say You Won't Let Go","James Arthur",221072,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
180,"Thru Your Phone","Cardi B",220847,https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt
181,"This Is Me","Keala Settle",220839,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
182,"Too Good At Goodbyes","Sam Smith",218942,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
183,Intro,"J. Cole",218684,https://open.spotify.com/track/2AfWCBwGGCsZtvVnGF3QYE
184,"Hurt You","The Weeknd",218676,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
185,"Home With You","Madison Beer",218511,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX
186,"One Dance",Drake,218255,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
187,"Slippery (feat. Gucci Mane)",Migos,216446,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
188,"Small Town Boy","Dustin Lynch",216429,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
189,"Diamond Teeth Samurai","YoungBoy Never Broke Again",216363,https://open.spotify.com/track/1kba7DS6vtzVlbEcPA9cqO
190,Yours,"Russell Dickerson",215275,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
191,"Relationship (feat. Future)","Young Thug",215138,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
192,"Whatever It Takes","Imagine Dragons",214761,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
193,"It's A Vibe","2 Chainz",212989,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
194,"Him & I (with Halsey)",G-Eazy,212781,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
195,"Get You (feat. Kali Uchis)","Daniel Caesar",210290,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
196,"Best Part (feat. Daniel Caesar)",H.E.R.,209365,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,Hurricane,"Luke Combs",209320,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
198,"Written in the Sand","Old Dominion",208729,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
199,"Drink About",Seeb,208492,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
200,Bickenhead,"Cardi B",207929,https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd
