,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,OTW,Khalid,647420,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
27,"Love Lies (with Normani)",Khalid,641892,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
28,"lovely (with Khalid)","Billie Eilish",631299,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,"Spoil My Night (feat. Swae Lee)","Post Malone",623779,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
30,JAPAN,"Famous Dex",620122,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
31,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",616049,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
32,TATI,6ix9ine,606806,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
33,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",603474,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
34,Youngblood,"5 Seconds of Summer",603242,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
35,"I Fall Apart","Post Malone",603117,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
36,KOD,"J. Cole",601862,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
37,"Candy Paint","Post Malone",600851,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
38,Stay,"Post Malone",593034,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
39,"Rich & Sad","Post Malone",588019,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
40,"Call Out My Name","The Weeknd",580035,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
41,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",574367,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
42,"Freaky Friday (feat. Chris Brown)","Lil Dicky",557810,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
43,"Te Boté - Remix","Nio Garcia",544241,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
44,"One Kiss (with Dua Lipa)","Calvin Harris",542266,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
45,"Give Yourself A Try","The 1975",533157,https://open.spotify.com/track/619pVMIK3WvX529JIkQTY3
46,"Youth feat. Khalid","Shawn Mendes",532387,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
47,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",528355,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
48,"The Middle",Zedd,526039,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
49,"All The Stars (with SZA)","Kendrick Lamar",504161,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
50,Simple,"Florida Georgia Line",501812,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
51,"In My Blood","Shawn Mendes",496899,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
52,Mine,Bazzi,476433,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
53,"New Light","John Mayer",471407,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
54,"If You Know You Know","Pusha T",456128,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
55,"Be Careful","Cardi B",452445,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
56,"XO Tour Llif3","Lil Uzi Vert",445223,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
57,"92 Explorer","Post Malone",440748,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
58,"Over Now","Post Malone",438539,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
59,"Stir Fry",Migos,434798,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
60,FRIENDS,Marshmello,426583,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
61,Nervous,"Shawn Mendes",425285,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
62,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",414053,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
63,"Zack And Codeine","Post Malone",410482,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
64,"Solo (feat. Demi Lovato)","Clean Bandit",406765,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
65,Congratulations,"Post Malone",401367,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
66,Programs,"Mac Miller",399492,https://open.spotify.com/track/1883mCuSqnfnrWoq8i3myH
67,Heaven,"Kane Brown",399192,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
68,"FAKE LOVE",BTS,395848,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
69,"Champion (feat. Travis Scott)",NAV,393371,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
70,"Red Roses (feat. Landon Cube)","Lil Skies",391391,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
71,Moonlight,XXXTENTACION,391259,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
72,HUMBLE.,"Kendrick Lamar",385838,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
73,"Takin' Shots","Post Malone",384722,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
74,Somebody,"The Chainsmokers",384407,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
75,"Same Bitches (feat. G-Eazy & YG)","Post Malone",382342,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
76,Esskeetit,"Lil Pump",367293,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
77,Chun-Li,"Nicki Minaj",360553,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
78,goosebumps,"Travis Scott",357708,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,"Young Dumb & Broke",Khalid,353538,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
80,Tequila,"Dan + Shay",348691,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
81,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,348021,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
82,"Kevin’s Heart","J. Cole",344148,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
83,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,344128,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
84,"Havana (feat. Young Thug)","Camila Cabello",344104,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
85,"What Would Meek Do?","Pusha T",343642,https://open.spotify.com/track/5vnuJ8EopkP5dHukpOmT3L
86,"Nowadays (feat. Landon Cube)","Lil Skies",341137,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
87,Africa,Weezer,336768,https://open.spotify.com/track/36Pim2ANczp82lCWIb8GHy
88,"Jackie Chan",Tiësto,335708,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
89,"Plain Jane","A$AP Ferg",335537,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
90,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,335262,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
91,Lust,"Lil Skies",335076,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
92,X,"Nicky Jam",334899,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
93,Location,Khalid,329222,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
94,"Jocelyn Flores",XXXTENTACION,329200,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
95,"Bank Account","21 Savage",325294,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
96,"Humility (feat. George Benson)",Gorillaz,321363,https://open.spotify.com/track/5fGWdNGGnvKrrHL6U7c1Vp
97,Otherside,"Post Malone",321029,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
98,"Outside Today","YoungBoy Never Broke Again",313671,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
99,Everyday,Logic,312678,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
100,"Lift Yourself","Kanye West",311484,https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
101,Motiv8,"J. Cole",311351,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
102,"Bounce Out With That","YBN Nahmir",310988,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
103,"Boo'd Up","Ella Mai",310293,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
104,"One Number Away","Luke Combs",310215,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
105,"Lean Wit Me","Juice WRLD",307998,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
106,"The Games We Play","Pusha T",307726,https://open.spotify.com/track/7iEoaTyBCqLaAwJnOP1BTn
107,"BUTTERFLY EFFECT","Travis Scott",307525,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
108,"Bodak Yellow","Cardi B",307292,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
109,"LOVE. FEAT. ZACARI.","Kendrick Lamar",305188,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
110,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",305059,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
111,2002,Anne-Marie,304282,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
112,"Bartier Cardi (feat. 21 Savage)","Cardi B",303128,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
113,"Never Be the Same","Camila Cabello",301411,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
114,"Pray For Me (with Kendrick Lamar)","The Weeknd",299399,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
115,IDGAF,"Dua Lipa",296713,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
116,"Blame It On Me","Post Malone",293310,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
117,Betrayed,"Lil Xan",293087,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
118,"You Make It Easy","Jason Aldean",285934,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
119,"Sugar Wraith","Post Malone",284693,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
120,"No Limit",G-Eazy,284479,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
121,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,284427,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
122,Nevermind,"Dennis Lloyd",284322,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
123,"Marry Me","Thomas Rhett",281129,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
124,MotorSport,Migos,280765,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
125,1-800-273-8255,Logic,280359,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
126,Silence,Marshmello,279799,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
127,"Wanted You (feat. Lil Uzi Vert)",NAV,278269,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
128,Thunder,"Imagine Dragons",276911,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
129,"I Know You (feat. Yung Pinch)","Lil Skies",276882,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
130,"Sky Walker (feat. Travis Scott)",Miguel,276445,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
131,Redbone,"Childish Gambino",276141,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
132,Unforgettable,"French Montana",275554,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
133,"Done for Me (feat. Kehlani)","Charlie Puth",274327,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
134,"Finesse - Remix; feat. Cardi B","Bruno Mars",273697,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
135,"Beautiful Crazy","Luke Combs",272415,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
136,Infrared,"Pusha T",271471,https://open.spotify.com/track/6cpsixIHI63L0hwh3CwZg3
137,ATM,"J. Cole",271187,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
138,"New Rules","Dua Lipa",271176,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
139,"I Do (feat. SZA)","Cardi B",268178,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
140,"Hard Piano","Pusha T",267842,https://open.spotify.com/track/3HgA5R5alihocnOYE9ihpS
141,"Come Back Baby","Pusha T",266554,https://open.spotify.com/track/2BuBXn15gj4MNYZydyWgrk
142,"Creeping (feat. Rich the Kid)","Lil Skies",265909,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
143,changes,XXXTENTACION,264189,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
144,Delicate,"Taylor Swift",264016,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
145,"I Get the Bag (feat. Migos)","Gucci Mane",263018,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
146,"No Role Modelz","J. Cole",262372,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
147,"1985 - Intro to “The Fall Off”","J. Cole",261534,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
148,"Drip (feat. Migos)","Cardi B",260863,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
149,Believer,"Imagine Dragons",259138,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
150,"Lost In Japan","Shawn Mendes",258945,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
151,"I Like Me Better",Lauv,257971,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
152,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",256870,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
153,Santeria,"Pusha T",256600,https://open.spotify.com/track/4LKSaRoKNnlpKXTT663BrT
154,"Body Like A Back Road","Sam Hunt",256522,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
155,"Let You Down",NF,255424,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
156,"When It Rains It Pours","Luke Combs",254302,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
157,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)","A$AP Rocky",253761,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq
158,"Clout (feat. 21 Savage)","Ty Dolla $ign",253702,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
159,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",252468,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
160,Perfect,"Ed Sheeran",252291,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
161,Africa,TOTO,248821,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
162,"Go Flex","Post Malone",246597,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
163,"Start Again (feat. Logic)",OneRepublic,246388,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
164,"Shape of You","Ed Sheeran",243848,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
165,"The Night We Met","Lord Huron",243833,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
166,"Sangria Wine","Pharrell Williams",240773,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
167,Hurricane,"Luke Combs",239414,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
168,Enemies,Lauv,239014,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
169,"White Iverson","Post Malone",238695,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
170,"Rubbin off the Paint","YBN Nahmir",237050,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
171,"Remind Me to Forget",Kygo,236876,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
172,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",236612,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
173,Audio,Sia,233193,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
174,"Whatever It Takes","Imagine Dragons",230735,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
175,"Sorry Not Sorry","Demi Lovato",230447,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
176,"Guatemala - From Swaecation","Rae Sremmurd",230440,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
177,"Life Goes On","Lil Baby",229777,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
178,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",229457,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
179,DNA.,"Kendrick Lamar",229364,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
180,"Singles You Up","Jordan Davis",229346,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
181,"Fukk Sleep (feat. FKA twigs)","A$AP Rocky",228837,https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt
182,Yours,"Russell Dickerson",227205,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
183,"High Hopes","Panic! At The Disco",225858,https://open.spotify.com/track/2djdCbLj1pzRmrDNe7PkW2
184,"What Ifs (feat. Lauren Alaina)","Kane Brown",225501,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
185,"One Dance",Drake,222966,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
186,Passionfruit,Drake,220617,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
187,Flames,"David Guetta",219314,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
188,"I'd Be Jealous Too","Dustin Lynch",218133,https://open.spotify.com/track/7rdK9NSJIRBZAiXC0vuBS9
189,"Love Galore (feat. Travis Scott)",SZA,216409,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
190,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",215886,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
191,"Where Were You In The Morning?","Shawn Mendes",215081,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
192,"Say Something (feat. Chris Stapleton)","Justin Timberlake",215010,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
193,Familiar,"Liam Payne",214140,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
194,"X (with 2 Chainz & Saudi)","ScHoolboy Q",213793,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
195,Beautiful,Bazzi,213319,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
196,GOTTI,6ix9ine,213308,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
197,"Losin Control",Russ,212784,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
198,1950,"King Princess",211780,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
199,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",211261,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
200,"Everybody Dies In Their Nightmares",XXXTENTACION,208854,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
