,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"New Patek","Lil Uzi Vert",899920,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
21,Moonlight,XXXTENTACION,875941,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,Nonstop,Drake,839346,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
23,"Lucky You (feat. Joyner Lucas)",Eminem,827707,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
24,"Dope Niggaz (feat. Snoop Dogg)","Lil Wayne",826393,https://open.spotify.com/track/2AwyHlbA6f641SEkizD5JG
25,Better,Khalid,812252,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
26,"Open Letter","Lil Wayne",791442,https://open.spotify.com/track/2DnH4XlEkghUdE8ymdVom5
27,"Wake Up in the Sky","Gucci Mane",789413,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
28,"Eastside (with Halsey & Khalid)","benny blanco",736160,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
29,"Better Now","Post Malone",735622,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
30,"In My Feelings",Drake,734493,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
31,Noticed,"Lil Mosey",708959,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
32,Problems,"Lil Wayne",702956,https://open.spotify.com/track/0ubdf6zWT1It2saK41SkO0
33,"Yes Indeed","Lil Baby",682759,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
34,Hittas,"Lil Wayne",666991,https://open.spotify.com/track/5s6pKnF3ZPtuqvEx1i1V7U
35,"Taste (feat. Offset)",Tyga,661757,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
36,"Open Safe","Lil Wayne",647364,https://open.spotify.com/track/7EgI0dCaQuHFe3OTj5EpWI
37,"Jocelyn Flores",XXXTENTACION,638199,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,"Took His Time","Lil Wayne",627356,https://open.spotify.com/track/1Dk3CfJEtqvj7Xg2AWwfEn
39,"If I'm Lyin, I'm Flyin","Kodak Black",625577,https://open.spotify.com/track/2uMTscYuCT3BZ0OCzH3MwN
40,"Let It All Work Out","Lil Wayne",622668,https://open.spotify.com/track/3BUWNzPWz2mDbptZmGEXpB
41,Killshot,Eminem,617755,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
42,"I Like It","Cardi B",597674,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
43,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",581725,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
44,Mess,"Lil Wayne",575404,https://open.spotify.com/track/6y4pOReFqH2wzo4CV91cZC
45,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,560466,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
46,"Used 2","Lil Wayne",553542,https://open.spotify.com/track/68lOQPb5tX8U2cQRuas0L2
47,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,534304,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
48,Natural,"Imagine Dragons",529928,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
49,STARGAZING,"Travis Scott",529077,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
50,"All Girls Are The Same","Juice WRLD",526917,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
51,"Leave Me Alone","Flipp Dinero",526861,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
52,Demon,"Lil Wayne",526557,https://open.spotify.com/track/1kaxyXcAi5ZHF3Q94QXsHK
53,"No Stylist (feat. Drake)","French Montana",521372,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
54,breathin,"Ariana Grande",518391,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
55,changes,XXXTENTACION,517153,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
56,"Lean Wit Me","Juice WRLD",510557,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
57,Youngblood,"5 Seconds of Summer",494651,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
58,"Start This Shit Off Right (feat. Ashanti & Mack Maine)","Lil Wayne",493597,https://open.spotify.com/track/6wqWfSOZvTK18SAczoYm1L
59,"Sin (feat. Jaden Smith)","Young Thug",490638,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
60,"Perfect Strangers","Lil Wayne",484186,https://open.spotify.com/track/4E3qImtJzRqLt8ZZyLceOE
61,"Psycho (feat. Ty Dolla $ign)","Post Malone",471560,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
62,"God is a woman","Ariana Grande",461042,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
63,"God's Plan",Drake,460446,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
64,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",459652,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
65,"Beautiful (feat. Camila Cabello)",Bazzi,457413,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
66,"No Brainer","DJ Khaled",457210,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
67,"Drew Barrymore","Bryce Vine",455416,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
68,YOSEMITE,"Travis Scott",452636,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
69,"Dope New Gospel (feat. Nivea)","Lil Wayne",451920,https://open.spotify.com/track/7cG6SxmQ24hQWnR8UThrk2
70,"Electricity (with Dua Lipa)","Silk City",447828,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
71,Trip,"Ella Mai",446013,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
72,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",444316,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
73,"Promises (with Sam Smith)","Calvin Harris",443597,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
74,"rockstar (feat. 21 Savage)","Post Malone",442211,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
75,"REEL IT IN",Aminé,439292,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
76,"SLOW DANCING IN THE DARK",Joji,437639,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
77,"ICONIC (ft. Jaden Smith)",Logic,420276,https://open.spotify.com/track/1FmdAhS8FqRoEJ4jcSfuKZ
78,"Self Care","Mac Miller",419700,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
79,"I Fall Apart","Post Malone",415586,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
80,"Be Alright","Dean Lewis",414660,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
81,"Nice For What",Drake,408145,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
82,"Everybody Dies In Their Nightmares",XXXTENTACION,407434,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
83,"Look Alive (feat. Drake)","BlocBoy JB",402342,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
84,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,397012,https://open.spotify.com/track/6VDz4m1vEGHDDqQojf1mpc
85,"lovely (with Khalid)","Billie Eilish",392384,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,"no tears left to cry","Ariana Grande",388443,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
87,"Love Lies (with Normani)",Khalid,383258,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
88,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",382820,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
89,"100 Miles and Running (ft. Wale & John Lindahl)",Logic,382442,https://open.spotify.com/track/4CstQ0SUkl0YkoeZkIZlIx
90,"The Ringer",Eminem,381902,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
91,"Taking A Walk","Trippie Redd",372013,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
92,"High (feat. Elton John)","Young Thug",363404,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
93,Thunderclouds,Sia,363295,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
94,YSIV,Logic,357086,https://open.spotify.com/track/3irKogkH8P1B1nONmEcHgY
95,"Everybody Dies",Logic,346659,https://open.spotify.com/track/2Egoo3acImq7hV6TfYV90E
96,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",345927,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
97,"The Return",Logic,344174,https://open.spotify.com/track/5ZcMWSpUeUPvO87FkSZbJB
98,Hope,XXXTENTACION,342830,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
99,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,339877,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
100,"I Love You Dwayne","Lil Wayne",339037,https://open.spotify.com/track/3ZVw1HR1QAQoKBygbhG4CE
101,"High Hopes","Panic! At The Disco",338960,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
102,"XO Tour Llif3","Lil Uzi Vert",337516,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
103,"Te Boté - Remix","Nio Garcia",337184,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
104,"Ric Flair Drip (& Metro Boomin)",Offset,333471,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
105,Shallow,"Lady Gaga",332386,https://open.spotify.com/track/5lK18Pt33xNudq4qYDxIm8
106,OTW,Khalid,331822,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
107,"WORKIN ME",Quavo,330894,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
108,"I Like Me Better",Lauv,330849,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
109,"Look At Me!",XXXTENTACION,325100,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
110,"Ordinary Day (ft. Hailee Steinfeld)",Logic,320942,https://open.spotify.com/track/2zIAPysksDdMAiG33qH6kW
111,"Magic In The Hamptons (feat. Lil Yachty)","Social House",320920,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
112,BEBE,6ix9ine,319339,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
113,Lust,"Lil Skies",311898,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
114,"The Glorious Five",Logic,311017,https://open.spotify.com/track/066QkK1heGoXBUPBbcOhEG
115,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",310835,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
116,"Plug Walk","Rich The Kid",306945,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
117,"Jackie Chan",Tiësto,305617,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
118,"One Day (ft. Ryan Tedder)",Logic,298617,https://open.spotify.com/track/7rKKh8AGVXuNXgLBpTBTFH
119,Mine,Bazzi,290056,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
120,REMEDY,Alesso,290023,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
121,"RAP DEVIL","Machine Gun Kelly",289721,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
122,"Mob Ties",Drake,289548,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
123,"Young Dumb & Broke",Khalid,287838,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
124,Legends,"Juice WRLD",286094,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
125,Fall,Eminem,284042,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
126,"Not Alike (feat. Royce Da 5'9)",Eminem,283406,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
127,"Vaina Loca",Ozuna,281290,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
128,"Boo'd Up","Ella Mai",278406,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
129,"You Say","Lauren Daigle",277888,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
130,Congratulations,"Post Malone",276926,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
131,"I'm Upset",Drake,274702,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
132,HUMBLE.,"Kendrick Lamar",272497,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
133,Simple,"Florida Georgia Line",270922,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
134,"Nowadays (feat. Landon Cube)","Lil Skies",270093,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
135,"The Middle",Zedd,270045,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
136,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",269454,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
137,JAPAN,"Famous Dex",268704,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
138,"Call Out My Name","The Weeknd",266901,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
139,"Candy Paint","Post Malone",266336,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
140,"Ball For Me (feat. Nicki Minaj)","Post Malone",265354,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
141,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",262483,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
142,goosebumps,"Travis Scott",260539,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
143,"All Mine","Kanye West",260258,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
144,"BUTTERFLY EFFECT","Travis Scott",255415,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
145,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",253790,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
146,"Shake It Up","Trippie Redd",253744,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
147,"I'm a Mess","Bebe Rexha",252397,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
148,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",251918,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
149,"Walk It Talk It",Migos,250774,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
150,"Lost In Japan - Remix","Shawn Mendes",250674,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
151,Location,Khalid,250627,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
152,"Beautiful Crazy","Luke Combs",250046,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
153,"Red Roses (feat. Landon Cube)","Lil Skies",249607,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
154,Heaven,"Kane Brown",249492,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
155,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,249374,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
156,Tequila,"Dan + Shay",247765,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
157,"Murder On My Mind","YNW Melly",246847,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
158,Greatest,Eminem,246522,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
159,"Bounce Out With That","YBN Nahmir",245571,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
160,"Nephew (feat. Lil Pump)",Smokepurpp,244364,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
161,"Street Dreams II",Logic,244331,https://open.spotify.com/track/0Me3TlqFkaIzoZzAGU1EDh
162,"Body (feat. brando)","Loud Luxury",244024,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
163,idontwannabeyouanymore,"Billie Eilish",240785,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
164,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",240640,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
165,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",239487,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
166,"In My Mind",Dynoro,239357,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
167,Speechless,"Dan + Shay",238147,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
168,"Venom - Music From The Motion Picture",Eminem,238143,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
169,SWISH,Tyga,236530,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
170,Thunder,"Imagine Dragons",236345,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
171,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",234780,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
172,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",Logic,232893,https://open.spotify.com/track/5xE8cBcKRjKEDdJwmh1ixN
173,Believer,"Imagine Dragons",230886,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
174,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",230517,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
175,"Best Part (feat. Daniel Caesar)",H.E.R.,230312,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
176,"Life Goes On","Lil Baby",229411,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
177,"No Rest","Lil Skies",228594,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
178,Perfect,"Ed Sheeran",228066,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
179,1-800-273-8255,Logic,227659,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
180,"Let You Down",NF,227144,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
181,"Money Long","Kevin Gates",225750,https://open.spotify.com/track/4eUsMWZO1Dpc0lQp4JsKXa
182,"Stir Fry",Migos,223781,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
183,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",223699,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
184,Narcos,Migos,223641,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
185,NUMB,XXXTENTACION,222953,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
186,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",222389,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
187,"There's No Way (feat. Julia Michaels)",Lauv,222343,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
188,"8 Letters","Why Don't We",222334,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
189,Silence,Marshmello,221889,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
190,"All The Stars (with SZA)","Kendrick Lamar",221582,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
191,Kamikaze,Eminem,220713,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
192,Betrayed,"Lil Xan",220039,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
193,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",219542,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
194,"Havana (feat. Young Thug)","Camila Cabello",215303,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
195,"Don’t Matter To Me (with Michael Jackson)",Drake,214915,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
196,"Bank Account","21 Savage",214472,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
197,Stay,"Post Malone",214132,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
198,"ocean eyes","Billie Eilish",213975,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
199,"CAN'T SAY","Travis Scott",212960,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
200,"Black & White","Juice WRLD",211402,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
