,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,IDGAF,"Dua Lipa",610011,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
32,"Say Something (feat. Chris Stapleton)","Justin Timberlake",586708,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3
33,Congratulations,"Post Malone",586634,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
34,"Bank Account","21 Savage",579368,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
35,"River (feat. Ed Sheeran)",Eminem,574886,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
36,"Notice Me",Migos,571653,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
37,"Diplomatic Immunity",Drake,566667,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
38,"Rewrite The Stars","Zac Efron",564013,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
39,"Young Dumb & Broke",Khalid,551781,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
40,"Sick Boy","The Chainsmokers",548913,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
41,Perfect,"Ed Sheeran",533067,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
42,"Nowadays (feat. Landon Cube)","Lil Skies",530929,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
43,1-800-273-8255,Logic,526849,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
44,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",520563,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
45,"Too Good At Goodbyes","Sam Smith",515649,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
46,"I Get the Bag (feat. Migos)","Gucci Mane",497996,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
47,Location,Khalid,487485,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
48,"Gucci Gang","Lil Pump",479885,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
49,"New Rules","Dua Lipa",470612,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
50,"Gang Gang",Migos,470057,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
51,"This Is Me","Keala Settle",459403,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
52,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",458521,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
53,"Wanted You (feat. Lil Uzi Vert)",NAV,451158,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
54,"Bodak Yellow","Cardi B",450573,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
55,Wolves,"Selena Gomez",439578,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
56,goosebumps,"Travis Scott",433200,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
57,"Tell Me You Love Me","Demi Lovato",422955,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
58,Thunder,"Imagine Dragons",420180,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
59,"Jocelyn Flores",XXXTENTACION,419215,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,Silence,Marshmello,412488,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
61,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",399305,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
62,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,395350,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
63,DNA.,"Kendrick Lamar",394835,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
64,"BUTTERFLY EFFECT","Travis Scott",393944,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
65,"Red Roses (feat. Landon Cube)","Lil Skies",391255,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
66,Unforgettable,"French Montana",383205,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
67,KEKE,6ix9ine,382308,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
68,Redbone,"Childish Gambino",378598,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
69,"Bad At Love",Halsey,376581,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
70,"Sorry Not Sorry","Demi Lovato",375279,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
71,"She Loves Control","Camila Cabello",371780,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
72,"End Game","Taylor Swift",371043,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
73,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",363580,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
74,"Rubbin off the Paint","YBN Nahmir",363362,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
75,"Slippery (feat. Gucci Mane)",Migos,357958,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
76,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",357384,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
77,Supastars,Migos,356800,https://open.spotify.com/track/7yt6eiZQCkVFEzwGp4Pbor
78,"White Sand",Migos,355789,https://open.spotify.com/track/2KokOIKdw4zZutDil85Ugh
79,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",347250,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
80,"What Lovers Do (feat. SZA)","Maroon 5",346941,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
81,"Shape of You","Ed Sheeran",340990,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
82,"Go Flex","Post Malone",333547,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
83,"I Miss You (feat. Julia Michaels)","Clean Bandit",332233,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
84,"Love Galore (feat. Travis Scott)",SZA,331267,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
85,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,316390,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,Wait,"Maroon 5",315116,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
87,"You Make It Easy","Jason Aldean",313580,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
88,Believer,"Imagine Dragons",309662,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
89,"Feel It Still","Portugal. The Man",309020,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
90,"Échame La Culpa","Luis Fonsi",307424,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
91,"Emoji A Chain",Migos,304753,https://open.spotify.com/track/0G9rmRmQDFk9O2tzZLyRkc
92,GUMMO,6ix9ine,304598,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
93,Praying,Kesha,304240,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
94,"Marry Me","Thomas Rhett",302494,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
95,"What Ifs (feat. Lauren Alaina)","Kane Brown",297019,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
96,"Ice Tray","Quality Control",296490,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
97,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",294803,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
98,"The Greatest Show","Hugh Jackman",291856,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
99,"My My My!","Troye Sivan",291046,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
100,"The Weekend - Funk Wav Remix",SZA,290092,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
101,"Capital Letters","Hailee Steinfeld",286866,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
102,"Losin Control",Russ,286146,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
103,"White Iverson","Post Malone",285282,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
104,"That's What I Like","Bruno Mars",280781,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
105,Passionfruit,Drake,280033,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
106,"Ghostface Killers","21 Savage",277572,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
107,Magnolia,"Playboi Carti",277187,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
108,Sensualidad,"Bad Bunny",276144,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
109,"Mask Off",Future,271936,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
110,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",270758,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
111,"Say You Won't Let Go","James Arthur",270583,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
112,"The Weekend",SZA,269714,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
113,"A Million Dreams","Ziv Zaifman",268686,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
114,"Never Enough","Loren Allred",267843,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
115,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",266739,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
116,"Relationship (feat. Future)","Young Thug",265911,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
117,"How Long","Charlie Puth",265890,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
118,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,262866,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
119,Unforgettable,"Thomas Rhett",262696,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
120,"Tip Toe (feat. French Montana)","Jason Derulo",262261,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
121,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",261814,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
122,"Body Like A Back Road","Sam Hunt",261167,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
123,Designer,"Lil Pump",260997,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
124,"Everybody Dies In Their Nightmares",XXXTENTACION,259636,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
125,"Greatest Love Story",LANCO,259366,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
126,"It's A Vibe","2 Chainz",259131,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
127,Attention,"Charlie Puth",257782,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
128,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,257126,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
129,"The Other Side","Hugh Jackman",256405,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
130,"Bounce Back","Big Sean",255606,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
131,"Strip That Down","Liam Payne",254987,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
132,"iSpy (feat. Lil Yachty)",KYLE,253057,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
133,"I Like Me Better",Lauv,249986,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
134,Spotlight,Marshmello,249821,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
135,"Auto Pilot",Migos,249303,https://open.spotify.com/track/4Kw3CztmD15X1QGDnnHmLD
136,"No Role Modelz","J. Cole",248654,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
137,"Higher We Go - Intro",Migos,248400,https://open.spotify.com/track/43dOwOq0mB4i6j4SpcSkqC
138,CC,Migos,247257,https://open.spotify.com/track/35ffVv9x4mtzBh5rF1K9sP
139,Transportin',"Kodak Black",247000,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
140,"do re mi",blackbear,245807,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
141,"Sauce It Up","Lil Uzi Vert",245495,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
142,"Too Much Jewelry",Migos,244170,https://open.spotify.com/track/4loAa1lBkE83qJXU1ddmCV
143,"Tunnel Vision","Kodak Black",242901,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
144,Saint,"Huncho Jack",242379,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
145,"Fake Love",Drake,241352,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
146,Yours,"Russell Dickerson",241195,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
147,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",237904,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
148,"Despacito - Remix","Luis Fonsi",237170,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
149,"Love Scars","Trippie Redd",233115,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
150,"The Race",Tay-K,232898,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
151,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",230862,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
152,"When It Rains It Pours","Luke Combs",229875,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
153,PRBLMS,6LACK,228361,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
154,"i Shyne",Carnage,227411,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
155,Issues,"Julia Michaels",227381,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
156,T-Shirt,Migos,226204,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
157,"Dusk Till Dawn - Radio Edit",ZAYN,223575,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
158,Don't,"Bryson Tiller",222409,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
159,"Written in the Sand","Old Dominion",219940,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
160,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",219849,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
161,Heaven,"Kane Brown",217430,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
162,Closer,"The Chainsmokers",217242,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
163,wokeuplikethis*,"Playboi Carti",215886,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
164,"One Dance",Drake,215708,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
165,Exchange,"Bryson Tiller",215556,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
166,Filthy,"Justin Timberlake",215224,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
167,Lust,"Lil Skies",213536,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
168,"Too Playa",Migos,213398,https://open.spotify.com/track/4TAifFqlNkBvrycHbWV9Ew
169,"Mi Gente","J Balvin",212876,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
170,Saved,Khalid,212176,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
171,Portland,Drake,211803,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
172,"Losing Sleep","Chris Young",211184,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
173,"Die For You","The Weeknd",211135,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
174,"Heartache On The Dance Floor","Jon Pardi",210490,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
175,"20 Min","Lil Uzi Vert",209430,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
176,"Real Friends","Camila Cabello",208979,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
177,"Come Alive","Hugh Jackman",207231,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
178,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",207192,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
179,"Do I Make You Wanna","Billy Currington",206867,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
180,KOODA,6ix9ine,206777,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
181,"Something Just Like This","The Chainsmokers",206514,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
182,"In Case You Didn't Know","Brett Young",206161,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
183,"Money Longer","Lil Uzi Vert",206085,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
184,Starboy,"The Weeknd",205320,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
185,"'Till I Collapse",Eminem,204535,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
186,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",204069,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
187,Anywhere,"Rita Ora",203589,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
188,"X (feat. Future)","21 Savage",202976,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
189,"Poles 1469","Trippie Redd",202653,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
190,Beast,Migos,202582,https://open.spotify.com/track/5kuxtUHQr23zov47Wn35Of
191,Criminal,"Natti Natasha",202454,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
192,"Sucker for You","Matt Terry",202373,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
193,"From Now On","Hugh Jackman",200973,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
194,"Best Part (feat. Daniel Caesar)",H.E.R.,200316,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
195,"Look At Me!",XXXTENTACION,199664,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
196,Stay,Zedd,199447,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
197,"No Option","Post Malone",199010,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
198,"Slow Hands","Niall Horan",198270,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
199,"Get You (feat. Kali Uchis)","Daniel Caesar",198160,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
200,"Look What You Made Me Do","Taylor Swift",196984,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
