,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Final Fantasy",Drake,836302,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
35,changes,XXXTENTACION,800482,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
36,"Psycho (feat. Ty Dolla $ign)","Post Malone",763606,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
37,"All Girls Are The Same","Juice WRLD",689148,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
38,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,680105,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
39,APESHIT,"The Carters",656258,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
40,"All Mine","Kanye West",647063,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
41,"Look Alive (feat. Drake)","BlocBoy JB",637175,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
42,"Jackie Chan",Tiësto,601521,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
43,"no tears left to cry","Ariana Grande",589574,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
44,"rockstar (feat. 21 Savage)","Post Malone",576385,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
45,"Ocean (feat. Khalid)","Martin Garrix",561220,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
46,"Everybody Dies In Their Nightmares",XXXTENTACION,539318,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
47,"Back To You","Selena Gomez",532324,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
48,"Bed (feat. Ariana Grande)","Nicki Minaj",530445,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
49,"One Kiss (with Dua Lipa)","Calvin Harris",503164,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
50,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,499177,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
51,"Ric Flair Drip (& Metro Boomin)",Offset,463738,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
52,Youngblood,"5 Seconds of Summer",461247,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
53,"Plug Walk","Rich The Kid",460576,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
54,"Ball For Me (feat. Nicki Minaj)","Post Malone",451327,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
55,"This Is America","Childish Gambino",449127,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
56,"Te Boté - Remix","Nio Garcia",445089,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
57,"Boo'd Up","Ella Mai",436090,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
58,"Walk It Talk It",Migos,435776,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
59,"I Fall Apart","Post Malone",432799,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
60,Hope,XXXTENTACION,426495,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
61,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",417225,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
62,"lovely (with Khalid)","Billie Eilish",414500,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,Mine,Bazzi,406647,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
64,"Look At Me!",XXXTENTACION,405819,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
65,JAPAN,"Famous Dex",400811,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
66,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,389366,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
67,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",385870,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
68,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",382908,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
69,"Candy Paint","Post Malone",373163,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
70,"Solo (feat. Demi Lovato)","Clean Bandit",370485,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
71,"High Hopes","Panic! At The Disco",358520,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
72,NUMB,XXXTENTACION,350650,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
73,"Love Lies (with Normani)",Khalid,345438,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
74,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",343255,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
75,"Start Again (feat. Logic)",OneRepublic,341623,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
76,Yikes,"Kanye West",338168,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
77,"Born To Be Yours",Kygo,337799,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
78,"XO Tour Llif3","Lil Uzi Vert",337791,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
79,Simple,"Florida Georgia Line",335095,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
80,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",329731,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
81,OTW,Khalid,328796,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
82,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",317892,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
83,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",307674,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
84,"Freaky Friday (feat. Chris Brown)","Lil Dicky",305778,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
85,Paranoid,"Post Malone",305374,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
86,"Spoil My Night (feat. Swae Lee)","Post Malone",305137,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
87,KOD,"J. Cole",304610,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
88,"Stir Fry",Migos,302200,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
89,"The Middle",Zedd,300885,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
90,Tequila,"Dan + Shay",300096,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
91,"Rich & Sad","Post Malone",300091,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
92,"Playinwitme (feat. Kehlani)",KYLE,298902,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
93,Stay,"Post Malone",296336,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
94,Nevermind,"Dennis Lloyd",294461,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
95,"Call Out My Name","The Weeknd",293349,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
96,Congratulations,"Post Malone",290766,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
97,Lust,"Lil Skies",289621,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
98,"Red Roses (feat. Landon Cube)","Lil Skies",289473,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
99,"New Light","John Mayer",288153,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
100,Legends,"Juice WRLD",287859,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
101,"Lean Wit Me","Juice WRLD",285317,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
102,TATI,6ix9ine,282822,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
103,"All The Stars (with SZA)","Kendrick Lamar",280542,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
104,HUMBLE.,"Kendrick Lamar",280264,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
105,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",278789,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
106,FRIENDS,Marshmello,275517,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
107,"Champion (feat. Travis Scott)",NAV,275102,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
108,Reborn,"KIDS SEE GHOSTS",272272,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
109,goosebumps,"Travis Scott",266864,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
110,"Nowadays (feat. Landon Cube)","Lil Skies",264518,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
111,Rise,"Jonas Blue",263401,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
112,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",262932,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
113,X,"Nicky Jam",261189,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
114,"Be Careful","Cardi B",260371,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
115,"Young Dumb & Broke",Khalid,259785,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
116,"Havana (feat. Young Thug)","Camila Cabello",257367,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
117,"Sin Pijama","Becky G",257043,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
118,"ocean eyes","Billie Eilish",255287,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
119,Esskeetit,"Lil Pump",254215,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
120,Heaven,"Kane Brown",253354,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
121,Body,"Loud Luxury",253015,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
122,"Life Goes On","Lil Baby",250452,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
123,Location,Khalid,250310,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
124,Betrayed,"Lil Xan",249024,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
125,"Guatemala - From Swaecation","Rae Sremmurd",248115,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
126,Thunder,"Imagine Dragons",246366,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
127,"Bodak Yellow","Cardi B",245876,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
128,Revenge,XXXTENTACION,245412,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
129,"92 Explorer","Post Malone",245354,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
130,"Bank Account","21 Savage",243775,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
131,"Better Not (feat. Wafia)","Louis The Child",240075,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
132,"In My Blood","Shawn Mendes",238465,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
133,"Bounce Out With That","YBN Nahmir",234321,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
134,"Beautiful Crazy","Luke Combs",233916,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
135,"Carry On",XXXTENTACION,232460,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
136,"You Make It Easy","Jason Aldean",231981,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
137,"Plain Jane","A$AP Ferg",230727,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
138,"Marry Me","Thomas Rhett",230625,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
139,"Outside Today","YoungBoy Never Broke Again",229474,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
140,"Over Now","Post Malone",226026,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
141,"Ghost Town","Kanye West",225926,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
142,"LOVE. FEAT. ZACARI.","Kendrick Lamar",225075,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
143,"I Don't Wanna Do This Anymore",XXXTENTACION,225033,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
144,"I Know You (feat. Yung Pinch)","Lil Skies",224415,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
145,Believer,"Imagine Dragons",223340,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
146,1-800-273-8255,Logic,221727,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
147,"Say Amen (Saturday Night)","Panic! At The Disco",220867,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
148,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",219347,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
149,"Bartier Cardi (feat. 21 Savage)","Cardi B",212945,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
150,Somebody,"The Chainsmokers",212822,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
151,"Body Like A Back Road","Sam Hunt",212665,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
152,"Humility (feat. George Benson)",Gorillaz,212614,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm
153,Everyday,Logic,212226,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
154,"BUTTERFLY EFFECT","Travis Scott",209690,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
155,"Estamos Bien","Bad Bunny",207514,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
156,MotorSport,Migos,206743,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
157,"No Limit",G-Eazy,206356,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
158,"One Number Away","Luke Combs",206146,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
159,Unforgettable,"French Montana",205945,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
160,"Zack And Codeine","Post Malone",205094,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
161,IDGAF,"Dua Lipa",203491,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
162,"Let You Down",NF,203276,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
163,"I Like Me Better",Lauv,203042,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
164,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,203042,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
165,"One Dance",Drake,202616,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
166,Chun-Li,"Nicki Minaj",202383,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
167,"Same Bitches (feat. G-Eazy & YG)","Post Malone",200746,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
168,"New Rules","Dua Lipa",200700,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
169,"Black & White","Juice WRLD",199591,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
170,Perfect,"Ed Sheeran",199294,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
171,Africa,TOTO,198733,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
172,Silence,Marshmello,197350,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
173,Enemies,Lauv,196980,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
174,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",196979,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
175,8TEEN,Khalid,196819,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
176,"Shape of You","Ed Sheeran",195419,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
177,"Takin' Shots","Post Malone",194584,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
178,"Finesse - Remix; feat. Cardi B","Bruno Mars",194124,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
179,Redbone,"Childish Gambino",192803,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
180,"Never Be the Same","Camila Cabello",191363,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
181,"Creeping (feat. Rich the Kid)","Lil Skies",191067,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
182,"I'm a Mess","Bebe Rexha",190676,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
183,"Like To Be You feat. Julia Michaels","Shawn Mendes",186889,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
184,"Wanted You (feat. Lil Uzi Vert)",NAV,184539,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
185,"Sky Walker (feat. Travis Scott)",Miguel,183552,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
186,"No Role Modelz","J. Cole",182379,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
187,2002,Anne-Marie,181746,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
188,"I Get the Bag (feat. Migos)","Gucci Mane",180909,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
189,Closer,"The Chainsmokers",180873,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
190,"White Iverson","Post Malone",180827,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
191,"Rubbin off the Paint","YBN Nahmir",180205,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
192,"Whatever It Takes","Imagine Dragons",180054,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
193,"Stay Woke (feat. Miguel)","Meek Mill",180046,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
194,"Go Flex","Post Malone",179530,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
195,"Depression & Obsession",XXXTENTACION,179461,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
196,"Hey Look Ma, I Made It","Panic! At The Disco",179243,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
197,BILLY,6ix9ine,179061,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
198,"Jump (with Trippie Redd)","Julia Michaels",178667,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
199,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",178161,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
200,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",178126,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
