,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,Betrayed,"Lil Xan",357164,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
56,"Bad Company (feat. BlocBoy JB)","A$AP Rocky",353124,https://open.spotify.com/track/3ZYwSDF9knZI0RVlKR4PHC
57,"Young Dumb & Broke",Khalid,352368,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
58,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,341388,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
59,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,336968,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
60,"Sky Walker (feat. Travis Scott)",Miguel,335043,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
61,"No Limit",G-Eazy,328199,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
62,MotorSport,Migos,327529,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
63,Nevermind,"Dennis Lloyd",327358,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
64,"Plain Jane","A$AP Ferg",326162,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
65,66,"Lil Yachty",319203,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
66,"Pineapple (feat. Gucci Mane & Quavo)","Ty Dolla $ign",318713,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k
67,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",315964,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
68,OKRA,"Tyler, The Creator",315407,https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh
69,Tequila,"Dan + Shay",315370,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
70,"Let You Down",NF,314988,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
71,Location,Khalid,314214,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
72,goosebumps,"Travis Scott",311152,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
73,"Bartier Cardi (feat. 21 Savage)","Cardi B",309182,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
74,Heaven,"Kane Brown",309034,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
75,"End Of Discussion (feat. Lil Wayne)","Rich The Kid",304836,https://open.spotify.com/track/0qFX9pVJQB4lBMxRoFXqGr
76,1-800-273-8255,Logic,302841,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
77,"Marry Me","Thomas Rhett",302015,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
78,Beautiful,Bazzi,300537,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
79,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,296187,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
80,"BUTTERFLY EFFECT","Travis Scott",295623,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
81,Perfect,"Ed Sheeran",295093,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
82,"New Rules","Dua Lipa",292525,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
83,"Like I Do","David Guetta",289970,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
84,"Say Something (feat. Chris Stapleton)","Justin Timberlake",289928,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
85,"going down!",XXXTENTACION,289775,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
86,Unforgettable,"French Montana",289623,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
87,"I Get the Bag (feat. Migos)","Gucci Mane",287877,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
88,"You Make It Easy","Jason Aldean",286557,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
89,Thunder,"Imagine Dragons",273539,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
90,"Remind Me to Forget",Kygo,269941,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
91,"X (with 2 Chainz & Saudi)","ScHoolboy Q",269577,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
92,1950,"King Princess",266270,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
93,"Bodak Yellow","Cardi B",261179,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
94,"Everybody Dies In Their Nightmares",XXXTENTACION,260107,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
95,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",259776,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
96,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",258359,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
97,Hope,XXXTENTACION,256731,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
98,NUMB,XXXTENTACION,253285,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
99,"Outside Today","YoungBoy Never Broke Again",252307,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
100,Paramedic!,"SOB X RBE",248055,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
101,"Wanted You (feat. Lil Uzi Vert)",NAV,246374,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
102,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",244597,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
103,Silence,Marshmello,243048,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
104,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",242705,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
105,"Too Gone (feat. Khalid)","Rich The Kid",241853,https://open.spotify.com/track/4j30n3zuJQJ5qGA6rSTaST
106,"Rubbin off the Paint","YBN Nahmir",241710,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
107,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,240522,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
108,Wolves,"Selena Gomez",239793,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
109,Believer,"Imagine Dragons",239777,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
110,"Him & I (with Halsey)",G-Eazy,238140,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
111,Redbone,"Childish Gambino",234990,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
112,"Sorry Not Sorry","Demi Lovato",232288,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
113,Dura,"Daddy Yankee",232235,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
114,"No Question (feat Future)","Rich The Kid",232103,https://open.spotify.com/track/0ITqOOwNtw5DP2GLYAlTQx
115,"123 (with Murda Beatz)",Smokepurpp,231910,https://open.spotify.com/track/2xCzUIQwX5Y3wEFJnHoc3J
116,"Shape of You","Ed Sheeran",231548,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
117,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",231190,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
118,"Go Flex","Post Malone",230531,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
119,"Mad Love","Sean Paul",230494,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
120,"Love Galore (feat. Travis Scott)",SZA,227031,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
121,BILLY,6ix9ine,226530,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq
122,"Gucci Gang","Lil Pump",225559,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
123,"Body Like A Back Road","Sam Hunt",223941,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
124,"Too Good At Goodbyes","Sam Smith",223310,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
125,Heaven,"Julia Michaels",222099,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
126,"Say Amen (Saturday Night)","Panic! At The Disco",220225,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
127,Passionfruit,Drake,218384,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
128,"Sauce It Up","Lil Uzi Vert",217615,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
129,"Early Morning Trappin (feat. Trippie Redd)","Rich The Kid",217494,https://open.spotify.com/track/3uQVotHaLudJ5C0OJ0iEZ9
130,GUMMO,6ix9ine,212557,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA
131,"Sober Up",AJR,212403,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
132,"White Iverson","Post Malone",209752,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
133,"Everybody Hates Me","The Chainsmokers",208924,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
134,Starboy,"The Weeknd",208082,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
135,"Losin Control",Russ,206939,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
136,"Slippery (feat. Gucci Mane)",Migos,206781,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
137,Midnight,Logic,205870,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM
138,"Bad At Love",Halsey,205601,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
139,DNA.,"Kendrick Lamar",205124,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
140,"Lost It (feat. Quavo & Offset)","Rich The Kid",203363,https://open.spotify.com/track/0P1O6JO2i19etVxXqgPHpa
141,"infinity (888) - feat. Joey Bada$$",XXXTENTACION,202413,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
142,"Singles You Up","Jordan Davis",201099,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
143,"The Ways (with Swae Lee)",Khalid,200805,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
144,"Rover 2.0 (feat. 21 Savage)","BlocBoy JB",200341,https://open.spotify.com/track/7sB2rmolvEt77KFPCraSNc
145,"I Like Me Better",Lauv,200056,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
146,Amorfoda,"Bad Bunny",199361,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
147,"$$$ - with Matt Ox",XXXTENTACION,198304,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF
148,"When It Rains It Pours","Luke Combs",198136,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
149,"One Number Away","Luke Combs",197194,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
150,"Say You Won't Let Go","James Arthur",195378,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
151,"Feel It Still","Portugal. The Man",192695,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
152,"What Ifs (feat. Lauren Alaina)","Kane Brown",192367,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
153,"It's A Vibe","2 Chainz",191015,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
154,"Big Shot (with Travis Scott)","Kendrick Lamar",191009,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
155,KEKE,6ix9ine,190813,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK
156,"One Dance",Drake,190707,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
157,"iSpy (feat. Lil Yachty)",KYLE,190300,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
158,"No Role Modelz","J. Cole",189916,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
159,"Mask Off",Future,188673,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
160,"Written in the Sand","Old Dominion",185871,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
161,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",185462,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
162,"Top Off (feat. JAY Z, Future & Beyoncé)","DJ Khaled",185009,https://open.spotify.com/track/1W6wxOOYyJyyok8fqYSZ3m
163,"That's What I Like","Bruno Mars",184822,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
164,"River (feat. Ed Sheeran)",Eminem,184767,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
165,"Aries (YuGo) (feat. Pharrell & Station Wagon P)","Mike WiLL Made-It",184563,https://open.spotify.com/track/59LUh4amaXhgrWh6mWKbCn
166,Unforgettable,"Thomas Rhett",184220,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
167,Magnolia,"Playboi Carti",183853,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
168,Contra,Logic,183267,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl
169,"Tell Me You Love Me","Demi Lovato",181051,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
170,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",180766,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
171,"Relationship (feat. Future)","Young Thug",179591,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
172,Hurricane,"Luke Combs",179513,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
173,Africa,TOTO,179147,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
174,"Bounce Back","Big Sean",177474,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
175,"Best Part (feat. Daniel Caesar)",H.E.R.,177214,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
176,"Rewrite The Stars","Zac Efron",173761,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
177,Lust,"Lil Skies",173236,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
178,"Playinwitme (feat. Kehlani)",KYLE,172162,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
179,"The Race",Tay-K,171916,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
180,"Get You (feat. Kali Uchis)","Daniel Caesar",170504,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
181,Overnight,Logic,170135,https://open.spotify.com/track/3s3VVLE1kB7Xk2AoJKlGmr
182,"Fake Love",Drake,170122,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
183,"Die For You","The Weeknd",170043,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
184,"Love Scars","Trippie Redd",169671,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
185,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,169072,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
186,Closer,"The Chainsmokers",168921,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
187,"Capital Letters","Hailee Steinfeld",168438,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
188,"Me Niego (feat. Ozuna & Wisin)",Reik,168333,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
189,"do re mi",blackbear,168040,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
190,Saved,Khalid,167925,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
191,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",167865,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
192,"Whatever It Takes","Imagine Dragons",167425,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
193,"Small Town Boy","Dustin Lynch",167250,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
194,"What Lovers Do (feat. SZA)","Maroon 5",166605,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
195,"Notice Me",Migos,165793,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
196,"The Weekend",SZA,165521,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
197,"Xotic (feat. Future, Rich The Kid & Young Thug)","DJ ESCO",165470,https://open.spotify.com/track/4VmcVEuTlYnWcc6QksaLyw
198,"This Is Me","Keala Settle",165294,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
199,Wait,"Maroon 5",165277,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
200,"All On Me","Devin Dawson",164907,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
