,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,Shallow,"Lady Gaga",619636,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
31,"In My Feelings",Drake,599402,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
32,"Jocelyn Flores",XXXTENTACION,569621,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
33,"I Like It","Cardi B",552867,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
34,"New Patek","Lil Uzi Vert",545068,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
35,"Eastside (with Halsey & Khalid)","benny blanco",538844,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
36,Topanga,"Trippie Redd",522721,https://open.spotify.com/track/3tcnWNjEXyXCbFR9zonrX2
37,"rockstar (feat. 21 Savage)","Post Malone",514593,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
38,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",510673,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
39,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,509566,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
40,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,503946,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
41,"All Girls Are The Same","Juice WRLD",493742,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
42,"Lean Wit Me","Juice WRLD",482880,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
43,"Lucky You (feat. Joyner Lucas)",Eminem,475812,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
44,"Suncity (feat. Empress Of)",Khalid,474122,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
45,Thriller,"Michael Jackson",470721,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
46,changes,XXXTENTACION,470433,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
47,"Psycho (feat. Ty Dolla $ign)","Post Malone",465993,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
48,"SLOW DANCING IN THE DARK",Joji,459426,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
49,"WORKIN ME",Quavo,444820,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
50,Trip,"Ella Mai",440757,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
51,"REEL IT IN",Aminé,439425,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
52,"I Fall Apart","Post Malone",438394,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
53,STOOPID,6ix9ine,435008,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
54,"Woman Like Me (feat. Nicki Minaj)","Little Mix",432971,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
55,"God's Plan",Drake,424184,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
56,"Beautiful (feat. Camila Cabello)",Bazzi,420231,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
57,Uproar,"Lil Wayne",410145,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
58,STARGAZING,"Travis Scott",409143,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
59,Youngblood,"5 Seconds of Summer",405464,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
60,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",404977,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
61,"Kiss and Make Up","Dua Lipa",403194,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
62,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",402516,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
63,YOSEMITE,"Travis Scott",399765,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
64,"lovely (with Khalid)","Billie Eilish",399014,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,"Hard Work Pays Off",Future,389630,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv
66,"Look Alive (feat. Drake)","BlocBoy JB",388094,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
67,Ghostbusters,"Ray Parker Jr.",383661,https://open.spotify.com/track/5PIB8aoUJoCRh1O5TEGdOj
68,"Last Memory",Takeoff,382095,https://open.spotify.com/track/66XXCMX3Na7KNfm5e0tOVZ
69,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",381756,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
70,"High Hopes","Panic! At The Disco",378937,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
71,"Saturday Nights",Khalid,366488,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
72,"Everybody Dies In Their Nightmares",XXXTENTACION,364846,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
73,"Ric Flair Drip (& Metro Boomin)",Offset,361578,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
74,Natural,"Imagine Dragons",361395,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
75,"Nice For What",Drake,360751,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
76,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",356659,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
77,"Ruin My Life","Zara Larsson",352298,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
78,"XO Tour Llif3","Lil Uzi Vert",345040,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
79,"Love Lies (with Normani)",Khalid,343114,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
80,"God is a woman","Ariana Grande",339891,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
81,"Te Boté - Remix","Nio Garcia",335378,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
82,"Always Remember Us This Way","Lady Gaga",331798,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
83,Kamikaze,"Lil Mosey",326775,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
84,"Plug Walk","Rich The Kid",326464,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
85,"Sin (feat. Jaden Smith)","Young Thug",322388,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
86,"Close Friends (Lil Baby & Gunna)","Lil Baby",321990,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
87,Killshot,Eminem,315182,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
88,"Consequences - orchestra","Camila Cabello",315122,https://open.spotify.com/track/1ArLnG0bHaHPXqf08sEKM0
89,Congratulations,"Post Malone",313828,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
90,breathin,"Ariana Grande",312001,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
91,"Shake It Up","Trippie Redd",305326,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
92,Hope,XXXTENTACION,303868,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
93,"Sweet but Psycho","Ava Max",303458,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
94,Speechless,"Dan + Shay",303370,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
95,"no tears left to cry","Ariana Grande",302047,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
96,goosebumps,"Travis Scott",298418,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
97,Lust,"Lil Skies",297740,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
98,"Be Alright","Dean Lewis",297587,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
99,"Look At Me!",XXXTENTACION,297354,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
100,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,293991,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
101,"Self Care","Mac Miller",291853,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
102,Mine,Bazzi,288981,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
103,"Get Dripped (feat. Playboi Carti)","Lil Yachty",287699,https://open.spotify.com/track/3m2aDCqn8eT5ElXDUiboGU
104,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",287577,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
105,"YEAH RIGHT",Joji,287519,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
106,"Drew Barrymore","Bryce Vine",284531,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
107,"Taking A Walk","Trippie Redd",284130,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
108,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",283933,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
109,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",283588,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
110,idontwannabeyouanymore,"Billie Eilish",282786,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
111,"Murder On My Mind","YNW Melly",281323,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
112,"Dip (feat. Nicki Minaj)",Tyga,281273,https://open.spotify.com/track/4hXDobvUaXyDFLnmecoY0z
113,HUMBLE.,"Kendrick Lamar",279467,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
114,"Mob Ties",Drake,279072,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
115,"Venom - Music From The Motion Picture",Eminem,278503,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
116,"Young Dumb & Broke",Khalid,278038,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
117,OTW,Khalid,277068,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
118,"Let You Love Me","Rita Ora",276586,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
119,"I Like Me Better",Lauv,275892,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
120,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",274733,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
121,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",274213,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
122,"Nowadays (feat. Landon Cube)","Lil Skies",274000,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
123,"Candy Paint","Post Malone",273444,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
124,"Highway to Hell",AC/DC,271991,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
125,Legends,"Juice WRLD",271597,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
126,"TEST DRIVE",Joji,271185,https://open.spotify.com/track/1DMEzmAoQIikcL52psptQL
127,"FeRRis WhEEL (feat. Trippie Redd)","Tory Lanez",271157,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
128,"Yacht Club (feat. Juice WRLD)","Lil Yachty",267764,https://open.spotify.com/track/5R2rsbwCDXORX2tLfprRmM
129,"I Love","Joyner Lucas",266391,https://open.spotify.com/track/30z4LVkScpeNhwHFIB8Ewa
130,"Monster Mash","Bobby ""Boris"" Pickett",265774,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
131,"Black & White","Juice WRLD",260694,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
132,JAPAN,"Famous Dex",260356,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
133,"There's No Way (feat. Julia Michaels)",Lauv,259093,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
134,"BUTTERFLY EFFECT","Travis Scott",255924,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
135,"Let It Fly (feat. Travis Scott)","Lil Wayne",253182,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
136,"Bohemian Rhapsody - Remastered 2011",Queen,252074,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
137,"The Middle",Zedd,251232,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
138,"Promises (with Sam Smith)","Calvin Harris",249897,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
139,Location,Khalid,247888,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
140,"Walk It Talk It",Migos,246806,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
141,"Jackie Chan",Tiësto,246801,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
142,"Beautiful Crazy","Luke Combs",245436,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
143,"PASS OUT (feat. 21 Savage)",Quavo,244211,https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f
144,"Waste It On Me (feat. BTS)","Steve Aoki",240833,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
145,Tequila,"Dan + Shay",240512,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
146,"Bounce Out With That","YBN Nahmir",240458,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
147,"Red Roses (feat. Landon Cube)","Lil Skies",238493,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
148,"All I Want for Christmas Is You","Mariah Carey",237514,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
149,"No Brainer","DJ Khaled",237339,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
150,"Havana (feat. Young Thug)","Camila Cabello",236947,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
151,"I'm Upset",Drake,236869,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
152,"MiAMi (feat. Gunna)","Tory Lanez",236298,https://open.spotify.com/track/6bMIExEulvwM2X6zsuiYwr
153,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",235670,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
154,"ocean eyes","Billie Eilish",234575,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
155,Closer,"The Chainsmokers",234028,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
156,"Vaina Loca",Ozuna,233690,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
157,"Let You Down",NF,233437,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
158,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",232820,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
159,1999,"Charli XCX",232529,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
160,"The Ringer",Eminem,232239,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
161,"Ball For Me (feat. Nicki Minaj)","Post Malone",231498,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
162,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,230516,https://open.spotify.com/track/2EUNZfjPToKZIahK0WMLKd
163,"Jet Lag (feat. Young Scooter)",Future,230293,https://open.spotify.com/track/2OsDoAzo5SGq10qwmKSQBv
164,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",229896,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
165,"Boo'd Up","Ella Mai",229211,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
166,"Bank Account","21 Savage",228932,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
167,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",228883,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
168,Thunder,"Imagine Dragons",228787,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
169,"Call Out My Name","The Weeknd",228660,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
170,"Electricity (with Dua Lipa)","Silk City",228476,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
171,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",227785,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
172,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",227183,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
173,"TAlk tO Me (with Rich The Kid)","Tory Lanez",226196,https://open.spotify.com/track/2cRgo1TiPm7SnPvYzvbOLf
174,Freestyle,"Lil Baby",224985,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
175,Believer,"Imagine Dragons",224927,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
176,"Life Goes On","Lil Baby",224177,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
177,SWISH,Tyga,222743,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
178,"LOSE IT (feat. Lil Baby)",Quavo,222690,https://open.spotify.com/track/69PkhA9q3xCWU2CzoZnLAu
179,Starboy,"The Weeknd",221026,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
180,"My Blood","Twenty One Pilots",219847,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
181,BEBE,6ix9ine,218854,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
182,Heaven,"Kane Brown",218392,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
183,"You Say","Lauren Daigle",217519,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
184,"Checklist (with Calvin Harris) (feat. WizKid)",Normani,216891,https://open.spotify.com/track/5xesHO6GLWTrjsKOjAXRmf
185,"Best Part (feat. Daniel Caesar)",H.E.R.,214931,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
186,"Champion (feat. Travis Scott)",NAV,214419,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
187,"CAN'T GET OVER YOU (feat. Clams Casino)",Joji,214344,https://open.spotify.com/track/39oeKRgsLeynDIbWuXyA47
188,"No Role Modelz","J. Cole",212338,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
189,Silence,Marshmello,211783,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
190,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",211662,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
191,Stay,"Post Malone",211466,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
192,Vertigo,Khalid,211345,https://open.spotify.com/track/06GcodDliPWAYFX2LSFLIu
193,"Pretty Little Fears (feat. J. Cole)",6LACK,210901,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
194,"I'm a Mess","Bebe Rexha",210578,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
195,"This Is Halloween","The Citizens of Halloween",210444,https://open.spotify.com/track/3TjhLjBbR74kY1MicLTD9n
196,1-800-273-8255,Logic,210020,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
197,"Stir Fry",Migos,209672,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
198,"All The Stars (with SZA)","Kendrick Lamar",208873,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
199,"Happy Now",Kygo,208029,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
200,Simple,"Florida Georgia Line",206223,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
