,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,"Yes Indeed","Lil Baby",803909,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
27,breathin,"Ariana Grande",789538,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
28,"God is a woman","Ariana Grande",772590,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
29,"No Brainer","DJ Khaled",760117,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
30,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5",727769,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
31,STARGAZING,"Travis Scott",719379,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
32,"Mo Bamba","Sheck Wes",689145,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
33,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,637605,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
34,BEBE,6ix9ine,635843,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
35,"Psycho (feat. Ty Dolla $ign)","Post Malone",617573,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
36,"Jocelyn Flores",XXXTENTACION,616771,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
37,"God's Plan",Drake,616027,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
38,"All Girls Are The Same","Juice WRLD",607214,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
39,"Nice For What",Drake,600389,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
40,"Promises (with Sam Smith)","Calvin Harris",595337,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
41,"Lean Wit Me","Juice WRLD",581884,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
42,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,571053,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
43,Youngblood,"5 Seconds of Summer",549827,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
44,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",540773,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
45,"WORKIN ME",Quavo,539558,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
46,changes,XXXTENTACION,527448,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
47,"Be Alright","Dean Lewis",523575,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
48,YOSEMITE,"Travis Scott",522978,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
49,"rockstar (feat. 21 Savage)","Post Malone",520491,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
50,"Body (feat. brando)","Loud Luxury",515448,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
51,"Taking A Walk","Trippie Redd",514307,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
52,"Look Alive (feat. Drake)","BlocBoy JB",502113,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
53,"no tears left to cry","Ariana Grande",482876,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
54,"Jackie Chan",Tiësto,477559,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
55,"Beautiful (feat. Camila Cabello)",Bazzi,455759,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
56,Natural,"Imagine Dragons",452748,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
57,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",443657,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
58,"I Fall Apart","Post Malone",433750,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
59,"Te Boté - Remix","Nio Garcia",410272,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
60,"Everybody Dies In Their Nightmares",XXXTENTACION,409994,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
61,"Happy Now",Zedd,407027,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
62,"I'm Upset",Drake,399701,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
63,"Drew Barrymore","Bryce Vine",394797,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
64,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",387421,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
65,"Ric Flair Drip (& Metro Boomin)",Offset,382028,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
66,SWISH,Tyga,381138,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
67,"Mob Ties",Drake,378268,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
68,"High Hopes","Panic! At The Disco",367949,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
69,"XO Tour Llif3","Lil Uzi Vert",366752,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
70,"Plug Walk","Rich The Kid",364597,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
71,"Love Lies (with Normani)",Khalid,359789,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
72,"Ball For Me (feat. Nicki Minaj)","Post Malone",358516,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
73,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",354958,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
74,"Look At Me!",XXXTENTACION,351555,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
75,"Vaina Loca",Ozuna,351182,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
76,Hope,XXXTENTACION,346821,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
77,"BUTTERFLY EFFECT","Travis Scott",346282,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
78,sweetener,"Ariana Grande",345873,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
79,Noticed,"Lil Mosey",344272,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
80,"Nephew (feat. Lil Pump)",Smokepurpp,340474,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
81,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",339367,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
82,"Leave Me Alone","Flipp Dinero",338774,https://open.spotify.com/track/5vDvBD3ReINP8dXUplj477
83,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,331340,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
84,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,330045,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
85,Rise,"Jonas Blue",329391,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
86,"Magic In The Hamptons (feat. Lil Yachty)","Social House",328260,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
87,"lovely (with Khalid)","Billie Eilish",325757,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
88,Mine,Bazzi,325018,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
89,"Don’t Matter To Me (with Michael Jackson)",Drake,323344,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
90,Lust,"Lil Skies",321690,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
91,"Boo'd Up","Ella Mai",320718,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
92,"Candy Paint","Post Malone",316706,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
93,"Walk It Talk It",Migos,315515,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
94,OTW,Khalid,314437,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
95,JAPAN,"Famous Dex",313360,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
96,"In My Mind",Dynoro,310757,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
97,"Barbie Dreams","Nicki Minaj",307318,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
98,Congratulations,"Post Malone",302550,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
99,"I Like Me Better",Lauv,302368,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
100,Legends,"Juice WRLD",302193,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
101,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",301589,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
102,Narcos,Migos,299084,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
103,"Tie Me Down (with Elley Duhé)",Gryffin,299072,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
104,"WAKE UP","Travis Scott",296847,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
105,"I'm a Mess","Bebe Rexha",296503,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
106,"8 Letters","Why Don't We",295788,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
107,Thunderclouds,Sia,291842,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
108,"CAN'T SAY","Travis Scott",291629,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
109,"One Kiss (with Dua Lipa)","Calvin Harris",287604,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
110,HUMBLE.,"Kendrick Lamar",287130,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
111,CAROUSEL,"Travis Scott",286654,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
112,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",285237,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
113,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",283218,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
114,"All Mine","Kanye West",279117,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
115,everytime,"Ariana Grande",277629,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
116,"Nowadays (feat. Landon Cube)","Lil Skies",277364,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
117,"Roll in Peace (feat. XXXTENTACION)","Kodak Black",277162,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
118,goosebumps,"Travis Scott",275931,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
119,APESHIT,"The Carters",271051,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
120,"Life Goes On","Lil Baby",269823,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
121,"The Middle",Zedd,268652,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
122,Thunder,"Imagine Dragons",267163,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
123,"Champion (feat. Travis Scott)",NAV,266919,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
124,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",265936,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
125,"No Rest","Lil Skies",265574,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
126,Simple,"Florida Georgia Line",264990,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
127,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",264545,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
128,"Havana (feat. Young Thug)","Camila Cabello",262148,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,"The Return",Logic,259324,https://open.spotify.com/track/0ATmjiSoHDCHeeQ9FcvZOW
130,"Red Roses (feat. Landon Cube)","Lil Skies",258055,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
131,"Shake It Up","Trippie Redd",257531,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
132,"Stir Fry",Migos,255322,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
133,"NO BYSTANDERS","Travis Scott",254088,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
134,Trip,"Ella Mai",253579,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
135,"Call Out My Name","The Weeknd",252967,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
136,"STOP TRYING TO BE GOD","Travis Scott",250036,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
137,Believer,"Imagine Dragons",249577,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
138,"Bounce Out With That","YBN Nahmir",249465,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
139,R.E.M,"Ariana Grande",248356,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ
140,TATI,6ix9ine,248028,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
141,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",247864,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
142,"Freaky Friday (feat. Chris Brown)","Lil Dicky",247644,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
143,"R.I.P. SCREW","Travis Scott",246326,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
144,"Young Dumb & Broke",Khalid,245953,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
145,"This Is America","Childish Gambino",244488,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
146,"'Till I Collapse",Eminem,242616,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
147,"Playinwitme (feat. Kehlani)",KYLE,242064,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
148,"Bank Account","21 Savage",240819,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
149,Location,Khalid,239854,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
150,"Dance To This (feat. Ariana Grande)","Troye Sivan",238574,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2
151,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",238522,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
152,"Bodak Yellow","Cardi B",238104,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
153,Tequila,"Dan + Shay",238064,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
154,Africa,TOTO,237955,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
155,Heaven,"Kane Brown",236608,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
156,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",235862,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
157,"Beautiful Crazy","Luke Combs",233626,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
158,"All The Stars (with SZA)","Kendrick Lamar",232602,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
159,"Solo (feat. Demi Lovato)","Clean Bandit",232563,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
160,Betrayed,"Lil Xan",230922,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
161,"5% TINT","Travis Scott",229113,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
162,"you should see me in a crown","Billie Eilish",227657,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
163,NUMB,XXXTENTACION,226245,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
164,"Creeping (feat. Rich the Kid)","Lil Skies",225257,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
165,"Lucky Strike","Troye Sivan",225193,https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw
166,"My Blood","Twenty One Pilots",225009,https://open.spotify.com/track/2nqwxzn7svkN30dVGbXdWf
167,"Ocean (feat. Khalid)","Martin Garrix",224991,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
168,Stay,"Post Malone",224827,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
169,"Black & White","Juice WRLD",223982,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
170,"Ring (feat. Kehlani)","Cardi B",223459,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
171,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",217827,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
172,"Rich & Sad","Post Malone",217592,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
173,Nevermind,"Dennis Lloyd",217315,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
174,"Dark Knight Dummo","Trippie Redd",216904,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
175,"pete davidson","Ariana Grande",216219,https://open.spotify.com/track/0XOnMqLQDO89iAg7dWWwnG
176,"goodnight n go","Ariana Grande",215623,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln
177,1-800-273-8255,Logic,215515,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
178,Speechless,"Dan + Shay",214730,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
179,MotorSport,Migos,214666,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
180,FRIENDS,Marshmello,214574,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
181,"LOVE. FEAT. ZACARI.","Kendrick Lamar",214247,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
182,Unica,Ozuna,212858,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
183,"Plain Jane","A$AP Ferg",212018,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
184,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",210962,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
185,"Body Like A Back Road","Sam Hunt",210604,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
186,Paranoid,"Post Malone",209857,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
187,"Shape of You","Ed Sheeran",207888,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
188,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,207329,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
189,"Side Effects (feat. Emily Warren)","The Chainsmokers",206640,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
190,idontwannabeyouanymore,"Billie Eilish",206015,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
191,"My My My!","Troye Sivan",205922,https://open.spotify.com/track/1YHT1FZv5t3ZFLsVPuy6Rq
192,IDOL,BTS,205545,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
193,"No Limit",G-Eazy,205545,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
194,"Let You Down",NF,205445,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
195,HOUSTONFORNICATION,"Travis Scott",205034,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
196,"Head On (feat. Kevin Gates)","YoungBoy Never Broke Again",203871,https://open.spotify.com/track/2Mm239hUicUXlB44D2AACJ
197,Chun-Li,"Nicki Minaj",203448,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
198,"WHO? WHAT!","Travis Scott",203345,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
199,"Outside Today","YoungBoy Never Broke Again",202176,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
200,Closer,"The Chainsmokers",201077,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
